"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Concerts and Events This Week","Desde jueves a lunes se presenta la obra de teatro Luz de Gas, dirigida por Darío Facal, en el teatro Británico de Miraflores ( Jr. Bellavista 527). 8 p.m. Entrada General $5/$40, estudiantes $5/$30. Diva Noire, Carlos Salas & Los Blacklist y La Fulana dan un concierto mañana en el parque Kennedy de Miraflores. También se recibirá donaciones para los damnificados. 6 p.m. Libre. Se puede visitar la muestra de arte Memorial del artista peruano Miguel Lescano, en el Museo de Arte de San Marcos (Av. Is de Pirola 1222, Centro de Lima). Libre. La Orquesta Sinfónica Nacional ofrece un concierto con Federico Tarazona y José Campos. Hoy en el Gran Teatro Nacional (Av. Javier Prado Este 2225, San Borja). 8 p.m. Teleticket.","peru21",2017-03-24,"Concerts and Events This Week. Desde jueves a lunes se presenta la obra de teatro Luz de Gas, dirigida por Darío Facal, en el teatro Británico de Miraflores ( Jr. Bellavista 527). 8 p.m. Entrada General $5/$40, estudiantes $5/$30. Diva Noire, Carlos Salas & Los Blacklist y La Fulana dan un concierto mañana en el parque Kennedy de Miraflores. También se recibirá donaciones para los damnificados. 6 p.m. Libre. Se puede visitar la muestra de arte Memorial del artista peruano Miguel Lescano, en el Museo de Arte de San Marcos (Av. Is de Pirola 1222, Centro de Lima). Libre. La Orquesta Sinfónica Nacional ofrece un concierto con Federico Tarazona y José Campos. Hoy en el Gran Teatro Nacional (Av. Javier Prado Este 2225, San Borja). 8 p.m. Teleticket.","-1","Unknown",0.0664,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",1,"-1","Unknown",0.0206
"El arte visto por el público","Completa las obras en un doble movimiento: entienda qué quería decir el artista y permite que nuestra mente vuele hacia sus propias referencias. La documentación de J. de drade da cuenta del desprecio del mundo urbano hacia el rural y la instalación de Rivane Neuenschwander es un muro de los deseos compartidos que el público renueva en cada visita. Por último, el mediático documental de los suecos C.M. von Hausswolf y T.Nordanstädt sobre la vida de los mineros artesanales nos lleva al corazón de un universo duro e implacable.","peru21",2017-09-09,"El arte visto por el público. Completa las obras en un doble movimiento: entienda qué quería decir el artista y permite que nuestra mente vuele hacia sus propias referencias. La documentación de J. de drade da cuenta del desprecio del mundo urbano hacia el rural y la instalación de Rivane Neuenschwander es un muro de los deseos compartidos que el público renueva en cada visita. Por último, el mediático documental de los suecos C.M. von Hausswolf y T.Nordanstädt sobre la vida de los mineros artesanales nos lleva al corazón de un universo duro e implacable.","-1","Unknown",0.0499,"-1","Unknown",0.0589,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0173
"Encuentro Internacional de Arte Contemporánea Transfusiones","Exhibición inaugurará mañana en el CC de España, ubicado en Jr. Natalio Saavedra 131, Santa Beatriz. Presentación incluye obras de artistas contemporáneos destacándose la participación de Alén Carrasco y Laura Oblitas.","peru21",2017-01-25,"Encuentro Internacional de Arte Contemporánea Transfusiones. Exhibición inaugurará mañana en el CC de España, ubicado en Jr. Natalio Saavedra 131, Santa Beatriz. Presentación incluye obras de artistas contemporáneos destacándose la participación de Alén Carrasco y Laura Oblitas.","979","museo arte lima, museo arte, museo arte contemporaneo, exposicion artistica, exposicion arte",0.2174,"-1","Unknown",0.0465,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.3813
"PUIGDEMONT BAJO LIBERTAD CONDICIONAL","UN MAGISTRADO BELGA DISPONE LA LIBERTAD CONDICIONAL DEL EXPresidente CARLOS PUIGDEMONT Y OTROS RESPONSABLES CATALANS. ESPAÑA PRESENTÓ PEDIDO DE DETENCIÓN EUROPEA.","peru21",2017-11-06,"PUIGDEMONT BAJO LIBERTAD CONDICIONAL. UN MAGISTRADO BELGA DISPONE LA LIBERTAD CONDICIONAL DEL EXPresidente CARLOS PUIGDEMONT Y OTROS RESPONSABLES CATALANS. ESPAÑA PRESENTÓ PEDIDO DE DETENCIÓN EUROPEA.","923","ea, ee, ue, io, li",0.1199,"712","era, keiko, tiene, fue, popular",0.3639,"1290","carles puigdemont, gobierno catalan, independencia catalunya, puigdemont, presidente espanol mariano",0.0249
"REBECA MORIMOTO: MUESTRA EN LARCOMAR","La artista Rebeca Morimoto, diseñadora gráfica e ilustradora, presenta su muestra Proyectos, in el segundo nivel de la Plaza Gourmet de Larcomar (Miraflores). De 11 a.m. a 10 p.m. Ingreso libre.","peru21",2018-05-11,"REBECA MORIMOTO: MUESTRA EN LARCOMAR. La artista Rebeca Morimoto, diseñadora gráfica e ilustradora, presenta su muestra Proyectos, in el segundo nivel de la Plaza Gourmet de Larcomar (Miraflores). De 11 a.m. a 10 p.m. Ingreso libre.","-1","Unknown",0.079,"-1","Unknown",0.0329,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",1
"OBRA TEATRAL PULMONES REGRESA A LAS TABLAS","La aplaudida obra teatral Pulmones, dirigida por Norma Martínez, vuelve a escena. Esta vez en el Teatro de la Alianza Francesa (Av. Arequipa 4595, Miraflores). Hoy, a las 8 p.m. Entrada general 5/40.","peru21",2018-05-11,"OBRA TEATRAL PULMONES REGRESA A LAS TABLAS. La aplaudida obra teatral Pulmones, dirigida por Norma Martínez, vuelve a escena. Esta vez en el Teatro de la Alianza Francesa (Av. Arequipa 4595, Miraflores). Hoy, a las 8 p.m. Entrada general 5/40.","1034","obra teatro, obra teatro tregua, teatro, obra teatral, teatro auditorio",1,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.3611,"1208","teatro lima, club teatro lima, obra teatro, ubicacion teatro, teatro plaza",0.4557
"CANTANTE DANISE EN EL BRITÁNICO SAN MIGUEL","la talentosa cantautora Danise vuelve a los escenarios. Esta noche, a las 7:45 p.m., en el Auditorio Británico de San Miguel (Av. La Marina 2554), presentará su disco Viaje y piezas de su próximo álbum.","peru21",2018-05-11,"CANTANTE DANISE EN EL BRITÁNICO SAN MIGUEL. la talentosa cantautora Danise vuelve a los escenarios. Esta noche, a las 7:45 p.m., en el Auditorio Británico de San Miguel (Av. La Marina 2554), presentará su disco Viaje y piezas de su próximo álbum.","928","concierto, conciertos, evento musical, musical, bandas",0.079,"756","grandes nombres musicales, bandas emergentes, evento musical, memorables, presentacion especial",0.2197,"1205","conciertos, concierto, centro lima, musicales, dar concierto",0.0948
"Exposición Individual de Ilustrador Miguel Det","Celebraremos la exposición individual titulada Las metamorfosis, exhibida en la Sala Luis Mir Quesada Garland. Incluye aproximadamente 200 obras centradas en temas variados derivados de referencias culturales profundas.","peru21",2017-03-21,"Exposición Individual de Ilustrador Miguel Det. Celebraremos la exposición individual titulada Las metamorfosis, exhibida en la Sala Luis Mir Quesada Garland. Incluye aproximadamente 200 obras centradas en temas variados derivados de referencias culturales profundas.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.2641,"-1","Unknown",0.1224,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0736
"Visite Taco de Ojo, muestra de Arte","Una exposición de arte gráfico y multimedia del colectivo internacional Latino Toons. Casa de la Literatura Peruana (jorn. incash 207, Centro de Lima). Entrada libre.","peru21",2017-01-24,"Visite Taco de Ojo, muestra de Arte. Una exposición de arte gráfico y multimedia del colectivo internacional Latino Toons. Casa de la Literatura Peruana (jorn. incash 207, Centro de Lima). Entrada libre.","979","museo arte lima, museo arte, museo arte contemporaneo, exposicion artistica, exposicion arte",0.1572,"751","exhibira obras, arte contemporaneo, exhibiciones, museo arte, exhibira",0.0657,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0774
"Carles Puigdemont propone lista única de partidos independentistas","Propuesta de unidad electoral para enfrentar unionismo BRUSELAS (Agencias)—El destituido presidente regional de Cataluña, Carles Puigdemont, sugirió crear una candidatura conjunta de todas las fuerzas separatistas catalanas para competir en las próximas elecciones regionales programadas para el próximo domingo. Puigdemont, actual residente en Bruselas bajo órdenes judiciales españoles, expresó a través de redes sociales que estas votaciones ofrecían una oportunidad para derrotar al unionismo.","peru21",2017-11-05,"Carles Puigdemont propone lista única de partidos independentistas. Propuesta de unidad electoral para enfrentar unionismo BRUSELAS (Agencias)—El destituido presidente regional de Cataluña, Carles Puigdemont, sugirió crear una candidatura conjunta de todas las fuerzas separatistas catalanas para competir en las próximas elecciones regionales programadas para el próximo domingo. Puigdemont, actual residente en Bruselas bajo órdenes judiciales españoles, expresó a través de redes sociales que estas votaciones ofrecían una oportunidad para derrotar al unionismo.","1044","parlamento catalan, gobierno catalan, independencia catalunya, referendum independencia, lider catalan",1,"-1","Unknown",0.0449,"1290","carles puigdemont, gobierno catalan, independencia catalunya, puigdemont, presidente espanol mariano",1
"Mario Navarro Retrata a Excéntricos Personajes de la Ciudad","El Ilustrador Carlos Viguria Chvez En La Galeria Boza del Jrn de la Union Frente a Una Tienda de Artefactos Para Payasos Cerca Donde Sirven Pelucas Cortadas por Pequeños Clientes Como Vicente Montesinos Exasesor de Inteligencia de Alberto Fujimori Está El Taller de Mario Navarro Quien ha Inmortalizado a Través del Arte a Personalidades Extrañas Que Andan Por El Centro de Lima Aquí Venimos Cuadros y Polo Hechos Manualmente Donde Aparecen Posados Heroicamente Superman Peruano Cara Familiar del Vendedor del Libro del Pendulo y El Hombre Rata También Ve Remodelados a Políticos Como El Fiscal Jose Domingo Perez Usando Superheroicas Camisas Otorgándoles Golpes Simbólicos a Figuras Controversiales Tal Como Alan Garcia Hizo Anteriormente Con Su Contrincante Electoral. Su Labor Creativa Llegó a Piura Donde La Familia de Elvis Miranda Adoptó Una Camisa Diseñada por Él Para Defender al Suboficial Impugnado Justicia Social Mediante el Arte Postura Política y Revancha Contra Situaciones Inequitativas Comenzó en 2015 Con ‘El Loco Charlie’ Un Americano Errático Que Circulaba Entre Calles Ocasionales Ahora Reconvertido Gracias a la Intervención Artística de Navarro Desde Entonces Continúa Creando Relatos Visuales Inspirados en Historias Humanas Partiendo de Interacciones Cotidianas Transformando Identidades Urbanas.","peru21",2019-03-10,"Mario Navarro Retrata a Excéntricos Personajes de la Ciudad. El Ilustrador Carlos Viguria Chvez En La Galeria Boza del Jrn de la Union Frente a Una Tienda de Artefactos Para Payasos Cerca Donde Sirven Pelucas Cortadas por Pequeños Clientes Como Vicente Montesinos Exasesor de Inteligencia de Alberto Fujimori Está El Taller de Mario Navarro Quien ha Inmortalizado a Través del Arte a Personalidades Extrañas Que Andan Por El Centro de Lima Aquí Venimos Cuadros y Polo Hechos Manualmente Donde Aparecen Posados Heroicamente Superman Peruano Cara Familiar del Vendedor del Libro del Pendulo y El Hombre Rata También Ve Remodelados a Políticos Como El Fiscal Jose Domingo Perez Usando Superheroicas Camisas Otorgándoles Golpes Simbólicos a Figuras Controversiales Tal Como Alan Garcia Hizo Anteriormente Con Su Contrincante Electoral. Su Labor Creativa Llegó a Piura Donde La Familia de Elvis Miranda Adoptó Una Camisa Diseñada por Él Para Defender al Suboficial Impugnado Justicia Social Mediante el Arte Postura Política y Revancha Contra Situaciones Inequitativas Comenzó en 2015 Con ‘El Loco Charlie’ Un Americano Errático Que Circulaba Entre Calles Ocasionales Ahora Reconvertido Gracias a la Intervención Artística de Navarro Desde Entonces Continúa Creando Relatos Visuales Inspirados en Historias Humanas Partiendo de Interacciones Cotidianas Transformando Identidades Urbanas.","-1","Unknown",0.0452,"721","fiscal, era, opina, electo, fue",0.0386,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0179
"Arte contemporáneo congrega exponentes internacionales","Evento cultural internacional exhibirá obras representativas de diversas disciplinas creativas, incluyendo piezas visuales y multimedia procedentes de múltiples países sudamericanos, europeos y asiáticos, marcando hitos importantes en diálogos culturales globales.","peru21",2014-04-20,"Arte contemporáneo congrega exponentes internacionales. Evento cultural internacional exhibirá obras representativas de diversas disciplinas creativas, incluyendo piezas visuales y multimedia procedentes de múltiples países sudamericanos, europeos y asiáticos, marcando hitos importantes en diálogos culturales globales.","931","patrimonio cultural nacion, patrimonio cultural, evento cultural, cultural nacion, eventos culturales",0.192,"-1","Unknown",0.0696,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0308
