"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Municipalidad de Chorrillos requiere diversos cargos técnicos","Buscan ingenieros civiles, arquitectos, contadores públicos, secretarias computacionales, choferes y más especialidades. Los interesados pueden enviar CV a gerencia municipal.","trome",2017-09-30,"Municipalidad de Chorrillos requiere diversos cargos técnicos. Buscan ingenieros civiles, arquitectos, contadores públicos, secretarias computacionales, choferes y más especialidades. Los interesados pueden enviar CV a gerencia municipal.","-1","Unknown",0.0155,"-1","Unknown",0.0284,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.3019
"Brasil registra récord de turistas extranjeros","Rio de Janeiro.- Brasil alcanza un máximo histórico en visitantes provenientes del extranjero gracias a campañas exitosas enfocándose en destinos menos conocidos además de ciudades tradicionalmente populares. Autoridades locales anticipan beneficios económicos considerables derivados de este crecimiento turístico.","trome",2019-02-15,"Brasil registra récord de turistas extranjeros. Rio de Janeiro.- Brasil alcanza un máximo histórico en visitantes provenientes del extranjero gracias a campañas exitosas enfocándose en destinos menos conocidos además de ciudades tradicionalmente populares. Autoridades locales anticipan beneficios económicos considerables derivados de este crecimiento turístico.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.0301,"1027","seleccion peruana, gol, victoria, club, goles",0.1861,"-1","Unknown",0.0147
"Cómo evitar perseguir la cola","Medidas prácticas sugeridas incluyen servir alimentos lentamente usando pelotas pequeñas dentro del platillo y ofrecer refuerzos positivos mediante juegos limpios y saludables.","trome",2018-04-08,"Cómo evitar perseguir la cola. Medidas prácticas sugeridas incluyen servir alimentos lentamente usando pelotas pequeñas dentro del platillo y ofrecer refuerzos positivos mediante juegos limpios y saludables.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0394,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1759,"1741","perros tambien, mascotas son, mascotas, perros gatos, animales domesticos",0.3034
"Maraton Civil-Militar","Milhares correram pelas ruas de Lima celebrando o 38º Aniversário das Forças Armadas do Peru. O evento contou com a participação do Presidente Ollanta Humala e destacamentos militares, além de civis interessados em demonstrar seu apoio às forças armadas.","trome",2015-09-21,"Maraton Civil-Militar. Milhares correram pelas ruas de Lima celebrando o 38º Aniversário das Forças Armadas do Peru. O evento contou com a participação do Presidente Ollanta Humala e destacamentos militares, além de civis interessados em demonstrar seu apoio às forças armadas.","1416","independencia peruana, independencia peru, bandera peruana, proclamacion independencia, historia militar",0.1627,"1080","uma, pessoais, ou, outra, nosso",0.4078,"-1","Unknown",0.0187
"Opportunidades laborales emergentes","Buscan Operarios de limpieza. Ingresos garantizados y beneficios adicionales ofrecidos. Interesados contactar en Calle Los Negocios.","trome",2015-12-11,"Opportunidades laborales emergentes. Buscan Operarios de limpieza. Ingresos garantizados y beneficios adicionales ofrecidos. Interesados contactar en Calle Los Negocios.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",0.0941,"-1","Unknown",0.0098,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.4041
"Surcoreanos triunfan en emprendimiento industrial","Don Julio Surco relata su trayectoria exitosa iniciándola en pequeños talleres hasta convertirse en reconocido proveedor internacional de hornos industriales. Su historia refleja perseverancia y adaptabilidad constante.","trome",2018-03-14,"Surcoreanos triunfan en emprendimiento industrial. Don Julio Surco relata su trayectoria exitosa iniciándola en pequeños talleres hasta convertirse en reconocido proveedor internacional de hornos industriales. Su historia refleja perseverancia y adaptabilidad constante.","-1","Unknown",0.0061,"1071","modas, alta costura, exito empresarial, semana moda, moda",0.0603,"1758","emprendimientos exitosos, emprendimiento exitoso, empresario exitoso, emprendedores, emprendedoras",1
"Celebridades opinan sobre tendencias culturales","Figuras conocidas dan su perspectiva sobre cambios significativos en la industria cultural local.","trome",2015-01-18,"Celebridades opinan sobre tendencias culturales. Figuras conocidas dan su perspectiva sobre cambios significativos en la industria cultural local.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.0624,"1141","ofreciendo perspectivas unicas, comparten experiencias personales, actrices comparten experiencias, ofreciendo perspectivas, actrices discuten",1,"1718","dijo, aunque, relaciones sentimentales, pareja, tambien",0.0926
"SEMILLAS ORIGINALES OFRECEN BENEFICIOS MEDICINALES","Frutas tradicionalmente usadas para mejorar salud mental y reducir estrés han demostrado eficiencia en tratamientos alternativos.","trome",2015-09-20,"SEMILLAS ORIGINALES OFRECEN BENEFICIOS MEDICINALES. Frutas tradicionalmente usadas para mejorar salud mental y reducir estrés han demostrado eficiencia en tratamientos alternativos.","-1","Unknown",0.0248,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.3529,"-1","Unknown",0.0088
"Noticia local","Una serie de eventos culturales está programada para realizarse próximamente en diversas ubicaciones urbanas. Participantes pueden anticipar actividades recreativas diseñadas para familias enteras, asegurándoles diversión garantizada.","trome",2019-02-14,"Noticia local. Una serie de eventos culturales está programada para realizarse próximamente en diversas ubicaciones urbanas. Participantes pueden anticipar actividades recreativas diseñadas para familias enteras, asegurándoles diversión garantizada.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.188,"1053","tradiciones navidenas, epoca navidena, temporada navidena, navidad es, navidades",0.0078,"1925","local eventos culturales, eventos culturales locales, eventos culturales proximos, eventos culturales, actividades culturales programadas",1
"En un Sandwich Con Atún y Cebolla, El Pan Brindará Energía...","Atún protéinas y la cebolla dará fibra y vitaminas. Alimentos preparados: Preparaciones elaboradas con los siguientes alimentos.  Por ejemplo: ensalada de frutas, ensalada de vegetales preparados y sin cremas, carnes frescas preparadas para sandwiches. Beneficios:","trome",2018-03-14,"En un Sandwich Con Atún y Cebolla, El Pan Brindará Energía.... Atún protéinas y la cebolla dará fibra y vitaminas. Alimentos preparados: Preparaciones elaboradas con los siguientes alimentos.  Por ejemplo: ensalada de frutas, ensalada de vegetales preparados y sin cremas, carnes frescas preparadas para sandwiches. Beneficios:","1354","receta, recetas, receta hoy, parmesano, ingredientes",0.4179,"1041","cebolla picada, sal pimienta, mayonesa, cocido, pimienta",0.5259,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.0603
"BUSCAN PERSONAL PARA SERVICIOS GENERALES","Empresa líder ofrece oportunidades laborales variadas. Solicitan candidaturas experimentadas para roles específicos tales como auxiliares de limpieza, cociner@s, panader@s, etc.","trome",2015-09-20,"BUSCAN PERSONAL PARA SERVICIOS GENERALES. Empresa líder ofrece oportunidades laborales variadas. Solicitan candidaturas experimentadas para roles específicos tales como auxiliares de limpieza, cociner@s, panader@s, etc.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",0.1866,"1038","universitarias, programas academicos, universidad privada, estudiantes, ofrece cursos",0.0153,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",1
"Investigador señala que Lima es más serrana que urbana","Analisis sociodemográfico sugiere predominancia cultural serrana dentro de la población limeña contemporánea, destacando migración interna como factor clave.","trome",2015-01-18,"Investigador señala que Lima es más serrana que urbana. Analisis sociodemográfico sugiere predominancia cultural serrana dentro de la población limeña contemporánea, destacando migración interna como factor clave.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.0509,"1077","incaico, arqueologia peruana, incas, complejo arqueologico, ancestrales",0.0117,"-1","Unknown",0.0209
"Increíbles historias locales muestran diversidad cultural","Desde eventos culturales hasta incidentes dramáticos, diversas narrativas emergen mostrando facetas únicas de nuestra sociedad. Desde festividades populares hasta momentos tensos en comunidades urbanas, nuestras experiencias colectivas nos ofrecen perspectivas valiosas sobre nuestro presente compartido.","trome",2018-01-25,"Increíbles historias locales muestran diversidad cultural. Desde eventos culturales hasta incidentes dramáticos, diversas narrativas emergen mostrando facetas únicas de nuestra sociedad. Desde festividades populares hasta momentos tensos en comunidades urbanas, nuestras experiencias colectivas nos ofrecen perspectivas valiosas sobre nuestro presente compartido.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.2122,"-1","Unknown",0.0016,"-1","Unknown",0.004
"Machu Picchu elegido Destino Top de ensueños","Organización Virtuoso selecciona Machu Picchu como principal destino turístico superando otras opciones emblemáticas globales gracias a su belleza natural incomparable.","trome",2018-04-07,"Machu Picchu elegido Destino Top de ensueños. Organización Virtuoso selecciona Machu Picchu como principal destino turístico superando otras opciones emblemáticas globales gracias a su belleza natural incomparable.","1539","sitios historicos peru, historicos peru, machu picchu, culturales peru, monumentos arqueologicos",1,"-1","Unknown",0.0056,"1839","maravillas mundo, machu picchu, maravillas, patrimonio humanidad, peru",1
"Celebro el Día del Niño Peruano","Este año celebraremos el Día del niño peruano con actividades culturales en parques, zoologicos y centros comerciales incluyendo espectáculos infantiles, talleres interactivos y exhibición de fauna variada.","trome",2018-04-07,"Celebro el Día del Niño Peruano. Este año celebraremos el Día del niño peruano con actividades culturales en parques, zoologicos y centros comerciales incluyendo espectáculos infantiles, talleres interactivos y exhibición de fauna variada.","-1","Unknown",0.0361,"1044","festividades patrias, sumo pontifice, celebracion cultural, festividades, papa francisco",0.1019,"-1","Unknown",0.0177
"Charla informativa sobre experiencias laborales","Práctica técnica de 2 años para personas con experiencia.","trome",2015-09-20,"Charla informativa sobre experiencias laborales. Práctica técnica de 2 años para personas con experiencia.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",1,"1038","universitarias, programas academicos, universidad privada, estudiantes, ofrece cursos",0.0258,"-1","Unknown",0.0036
